Cluster	Celltype (malignancy)	Celltype (major-lineage)	Celltype (minor-lineage)	Gene	log2FC	Percentage (%)	Adjusted p-value
17	Malignant cells	Malignant	Malignant	NCBP2	0.58	76.0	0
17	Malignant cells	Malignant	Malignant	CCL19	0.58	16.7	0
17	Malignant cells	Malignant	Malignant	SHMT2	0.58	73.0	0
17	Malignant cells	Malignant	Malignant	SMC1A	0.57	66.6	0
17	Malignant cells	Malignant	Malignant	SNRPC	0.57	86.3	0
17	Malignant cells	Malignant	Malignant	TK1	0.57	41.4	0
17	Malignant cells	Malignant	Malignant	ETV4	0.57	53.6	0
17	Malignant cells	Malignant	Malignant	ILF2	0.57	89.2	0
17	Malignant cells	Malignant	Malignant	TMEM98	0.57	65.1	0
17	Malignant cells	Malignant	Malignant	COMMD2	0.57	76.4	0
17	Malignant cells	Malignant	Malignant	PGRMC1	0.57	77.0	0
17	Malignant cells	Malignant	Malignant	RPS4X	0.56	99.6	0
17	Malignant cells	Malignant	Malignant	PDGFA	0.56	58.1	0
17	Malignant cells	Malignant	Malignant	HIST1H2BK	0.56	55.5	0
17	Malignant cells	Malignant	Malignant	ATP1B1	0.56	62.6	0
17	Malignant cells	Malignant	Malignant	BLCAP	0.55	65.2	0
17	Malignant cells	Malignant	Malignant	BCL11A	0.55	49.8	0
17	Malignant cells	Malignant	Malignant	HLTF	0.55	61.7	0
17	Malignant cells	Malignant	Malignant	KRTCAP3	0.55	59.3	0
17	Malignant cells	Malignant	Malignant	SNRPE	0.55	82.4	0
17	Malignant cells	Malignant	Malignant	DCTPP1	0.55	68.0	0
17	Malignant cells	Malignant	Malignant	ARPC1A	0.55	83.2	0
17	Malignant cells	Malignant	Malignant	NFE2L3	0.55	40.3	0
17	Malignant cells	Malignant	Malignant	TYMS	0.55	42.5	0
17	Malignant cells	Malignant	Malignant	PRKDC	0.54	70.9	0
17	Malignant cells	Malignant	Malignant	LDHB	0.54	95.0	0
17	Malignant cells	Malignant	Malignant	ZFAS1	0.54	95.5	0
17	Malignant cells	Malignant	Malignant	RASD1	0.54	40.0	0
17	Malignant cells	Malignant	Malignant	UBE2T	0.54	41.3	0
17	Malignant cells	Malignant	Malignant	TOP2A	0.54	31.6	0
17	Malignant cells	Malignant	Malignant	UNG	0.54	53.7	0
17	Malignant cells	Malignant	Malignant	NME4	0.54	75.5	0
17	Malignant cells	Malignant	Malignant	RALY	0.54	89.0	0
17	Malignant cells	Malignant	Malignant	LMO4	0.54	74.7	0
17	Malignant cells	Malignant	Malignant	PRNP	0.54	82.9	0
17	Malignant cells	Malignant	Malignant	CBX1	0.54	69.6	0
17	Malignant cells	Malignant	Malignant	RUVBL1	0.53	64.2	0
17	Malignant cells	Malignant	Malignant	POLD2	0.53	69.9	0
17	Malignant cells	Malignant	Malignant	ATXN7L3B	0.53	61.6	0
17	Malignant cells	Malignant	Malignant	HDAC2	0.53	77.5	0
17	Malignant cells	Malignant	Malignant	CHI3L1	0.53	23.3	0
17	Malignant cells	Malignant	Malignant	ANAPC15	0.53	62.0	0
17	Malignant cells	Malignant	Malignant	CCNB1	0.53	31.9	0
17	Malignant cells	Malignant	Malignant	RSL1D1	0.53	87.3	0
17	Malignant cells	Malignant	Malignant	FXR1	0.53	82.1	0
17	Malignant cells	Malignant	Malignant	SNRPF	0.53	83.5	0
17	Malignant cells	Malignant	Malignant	BEX4	0.52	66.1	0
17	Malignant cells	Malignant	Malignant	RFC4	0.52	51.8	0
17	Malignant cells	Malignant	Malignant	COX6A1	0.52	97.8	0
17	Malignant cells	Malignant	Malignant	CRNDE	0.52	58.3	0
17	Malignant cells	Malignant	Malignant	STRAP	0.52	84.0	0
17	Malignant cells	Malignant	Malignant	H2AFY2	0.52	60.1	0
17	Malignant cells	Malignant	Malignant	NCL	0.52	96.4	0
17	Malignant cells	Malignant	Malignant	CDC20	0.52	26.9	0
17	Malignant cells	Malignant	Malignant	ANO1	0.52	44.4	0
17	Malignant cells	Malignant	Malignant	POP7	0.52	68.8	0
17	Malignant cells	Malignant	Malignant	PCNA	0.52	60.1	0
17	Malignant cells	Malignant	Malignant	APEX1	0.52	81.5	0
17	Malignant cells	Malignant	Malignant	PSMC2	0.51	72.3	0
17	Malignant cells	Malignant	Malignant	GGH	0.51	57.0	0
17	Malignant cells	Malignant	Malignant	FNDC3B	0.51	68.8	0
17	Malignant cells	Malignant	Malignant	PDAP1	0.51	82.6	0
17	Malignant cells	Malignant	Malignant	H3F3A	0.51	99.4	0
17	Malignant cells	Malignant	Malignant	TPX2	0.51	35.1	0
17	Malignant cells	Malignant	Malignant	NAP1L1	0.51	89.9	0
17	Malignant cells	Malignant	Malignant	TBX3	0.51	45.8	0
17	Malignant cells	Malignant	Malignant	NUPR1	0.51	69.9	0
17	Malignant cells	Malignant	Malignant	RPL6	0.51	99.9	0
17	Malignant cells	Malignant	Malignant	RSRC1	0.51	70.1	0
17	Malignant cells	Malignant	Malignant	HNRNPR	0.51	85.1	0
17	Malignant cells	Malignant	Malignant	MYL6B	0.51	71.8	0
17	Malignant cells	Malignant	Malignant	FERMT1	0.5	54.0	0
17	Malignant cells	Malignant	Malignant	POLR2H	0.5	75.4	0
17	Malignant cells	Malignant	Malignant	MIF	0.5	98.4	0
17	Malignant cells	Malignant	Malignant	CXADR	0.5	54.7	0
17	Malignant cells	Malignant	Malignant	KLHL24	0.5	66.2	0
17	Malignant cells	Malignant	Malignant	DHX36	0.5	75.9	0
17	Malignant cells	Malignant	Malignant	UBE2I	0.5	90.1	0
17	Malignant cells	Malignant	Malignant	MAD2L1	0.5	42.2	0
17	Malignant cells	Malignant	Malignant	TOMM40	0.5	62.9	0
17	Malignant cells	Malignant	Malignant	MAP3K13	0.5	73.4	0
17	Malignant cells	Malignant	Malignant	MAGEA3	0.5	41.0	0
17	Malignant cells	Malignant	Malignant	GBAS	0.5	70.3	0
17	Malignant cells	Malignant	Malignant	COPB2	0.5	78.7	0
17	Malignant cells	Malignant	Malignant	TMEM9	0.5	69.1	0
17	Malignant cells	Malignant	Malignant	S100A14	0.5	73.8	0
17	Malignant cells	Malignant	Malignant	CBX5	0.5	63.4	0
17	Malignant cells	Malignant	Malignant	EIF2AK2	0.5	70.4	0
17	Malignant cells	Malignant	Malignant	LAMTOR1	0.49	83.0	0
17	Malignant cells	Malignant	Malignant	HNRNPA1	0.49	99.1	0
17	Malignant cells	Malignant	Malignant	FSCN1	0.49	84.1	0
17	Malignant cells	Malignant	Malignant	PERP	0.49	94.6	0
17	Malignant cells	Malignant	Malignant	TMEM106C	0.49	60.9	0
17	Malignant cells	Malignant	Malignant	TNS4	0.49	49.3	0
17	Malignant cells	Malignant	Malignant	SBSPON	0.48	38.6	0
17	Malignant cells	Malignant	Malignant	LAMC2	0.48	41.5	0
17	Malignant cells	Malignant	Malignant	SEPHS2	0.48	69.0	0
17	Malignant cells	Malignant	Malignant	TCTN1	0.48	55.1	0
17	Malignant cells	Malignant	Malignant	EPHB4	0.48	44.2	0
17	Malignant cells	Malignant	Malignant	TRIM29	0.48	64.9	0
17	Malignant cells	Malignant	Malignant	RAD21	0.48	81.4	0
17	Malignant cells	Malignant	Malignant	TSPAN6	0.48	60.1	0
17	Malignant cells	Malignant	Malignant	PLK2	0.48	63.7	0
17	Malignant cells	Malignant	Malignant	LCN2	0.48	36.7	0
17	Malignant cells	Malignant	Malignant	TFAP2C	0.48	47.1	0
17	Malignant cells	Malignant	Malignant	IRX4	0.48	44.9	0
17	Malignant cells	Malignant	Malignant	ALDH9A1	0.48	65.5	0
17	Malignant cells	Malignant	Malignant	HACD3	0.48	65.6	0
17	Malignant cells	Malignant	Malignant	GINS2	0.48	43.0	0
17	Malignant cells	Malignant	Malignant	SNRPB	0.48	89.5	0
17	Malignant cells	Malignant	Malignant	TMPO	0.47	64.2	0
17	Malignant cells	Malignant	Malignant	ACTG1	0.47	99.8	0
17	Malignant cells	Malignant	Malignant	SMC4	0.47	60.0	0
17	Malignant cells	Malignant	Malignant	FBL	0.47	80.8	0
17	Malignant cells	Malignant	Malignant	DNAJB11	0.47	72.2	0
17	Malignant cells	Malignant	Malignant	EIF4G1	0.47	75.9	0
17	Malignant cells	Malignant	Malignant	VGLL4	0.47	64.2	0
17	Malignant cells	Malignant	Malignant	XRN2	0.47	78.8	0
17	Malignant cells	Malignant	Malignant	PGM2L1	0.47	51.4	0
17	Malignant cells	Malignant	Malignant	MRPL51	0.47	87.3	0
17	Malignant cells	Malignant	Malignant	CCT6A	0.47	87.1	0
17	Malignant cells	Malignant	Malignant	TOMM20	0.47	88.9	0
17	Malignant cells	Malignant	Malignant	COPZ1	0.46	80.8	0
17	Malignant cells	Malignant	Malignant	MSH6	0.46	52.1	0
17	Malignant cells	Malignant	Malignant	CCNB1IP1	0.46	65.2	0
17	Malignant cells	Malignant	Malignant	YBX3	0.46	83.4	0
17	Malignant cells	Malignant	Malignant	FHL2	0.46	58.5	0
17	Malignant cells	Malignant	Malignant	GAMT	0.46	46.5	0
17	Malignant cells	Malignant	Malignant	LDOC1	0.46	48.3	0
17	Malignant cells	Malignant	Malignant	PIGX	0.46	61.9	0
17	Malignant cells	Malignant	Malignant	CDK16	0.46	66.9	0
17	Malignant cells	Malignant	Malignant	CCT5	0.46	79.8	0
17	Malignant cells	Malignant	Malignant	BEX2	0.46	52.1	0
17	Malignant cells	Malignant	Malignant	YWHAQ	0.46	92.6	0
17	Malignant cells	Malignant	Malignant	BANF1	0.46	87.7	0
17	Malignant cells	Malignant	Malignant	CCT7	0.46	86.1	0
17	Malignant cells	Malignant	Malignant	RAB34	0.46	74.6	0
17	Malignant cells	Malignant	Malignant	NCBP2-AS2	0.46	70.6	0
17	Malignant cells	Malignant	Malignant	MCM2	0.46	44.4	0
17	Malignant cells	Malignant	Malignant	PRKCI	0.46	61.4	0
17	Malignant cells	Malignant	Malignant	DNAJC19	0.45	77.1	0
17	Malignant cells	Malignant	Malignant	TSPAN3	0.45	74.0	0
17	Malignant cells	Malignant	Malignant	TP63	0.45	53.8	0
17	Malignant cells	Malignant	Malignant	EIF2A	0.45	76.5	0
17	Malignant cells	Malignant	Malignant	CCDC34	0.45	49.2	0
17	Malignant cells	Malignant	Malignant	BAIAP2L1	0.45	53.9	0
17	Malignant cells	Malignant	Malignant	CDCA7	0.45	46.9	0
17	Malignant cells	Malignant	Malignant	EIF2S3	0.45	77.5	0
17	Malignant cells	Malignant	Malignant	NET1	0.45	63.3	0
17	Malignant cells	Malignant	Malignant	ACP1	0.45	79.4	0
17	Malignant cells	Malignant	Malignant	DIABLO	0.45	70.1	0
17	Malignant cells	Malignant	Malignant	PHLDA3	0.45	49.3	0
17	Malignant cells	Malignant	Malignant	NASP	0.45	76.2	0
17	Malignant cells	Malignant	Malignant	PODXL2	0.45	44.4	0
17	Malignant cells	Malignant	Malignant	SAA2	0.45	12.3	0
17	Malignant cells	Malignant	Malignant	FRMD4A	0.45	37.5	0
17	Malignant cells	Malignant	Malignant	SET	0.45	84.6	0
17	Malignant cells	Malignant	Malignant	RPS3A	0.44	99.8	0
17	Malignant cells	Malignant	Malignant	RCN1	0.44	74.3	0
17	Malignant cells	Malignant	Malignant	KIAA1217	0.44	51.5	0
17	Malignant cells	Malignant	Malignant	SPINT1	0.44	58.8	0
17	Malignant cells	Malignant	Malignant	TMEM97	0.44	48.8	0
17	Malignant cells	Malignant	Malignant	SRSF3	0.44	91.2	0
17	Malignant cells	Malignant	Malignant	CCNB2	0.44	27.9	0
17	Malignant cells	Malignant	Malignant	MGME1	0.44	52.8	0
17	Malignant cells	Malignant	Malignant	GLTP	0.44	69.8	0
17	Malignant cells	Malignant	Malignant	PTGES3	0.44	96.6	0
17	Malignant cells	Malignant	Malignant	TFRC	0.44	58.9	0
17	Malignant cells	Malignant	Malignant	PTPRF	0.44	51.3	0
17	Malignant cells	Malignant	Malignant	ATRAID	0.44	85.5	0
17	Malignant cells	Malignant	Malignant	SNRPD3	0.44	88.1	0
17	Malignant cells	Malignant	Malignant	ATP2C1	0.44	53.1	0
17	Malignant cells	Malignant	Malignant	ENAH	0.44	56.7	0
17	Malignant cells	Malignant	Malignant	PLOD3	0.43	56.9	0
17	Malignant cells	Malignant	Malignant	SRP9	0.43	86.3	0
17	Malignant cells	Malignant	Malignant	NADSYN1	0.43	53.5	0
17	Malignant cells	Malignant	Malignant	TTC23	0.43	23.9	0
17	Malignant cells	Malignant	Malignant	PKMYT1	0.43	34.6	0
17	Malignant cells	Malignant	Malignant	NDUFA4L2	0.43	34.3	0
17	Malignant cells	Malignant	Malignant	LY6E	0.43	95.4	0
17	Malignant cells	Malignant	Malignant	LYSMD4	0.43	22.3	0
17	Malignant cells	Malignant	Malignant	DAPL1	0.43	36.4	0
17	Malignant cells	Malignant	Malignant	RMI2	0.43	35.3	0
17	Malignant cells	Malignant	Malignant	PRSS8	0.43	45.0	0
17	Malignant cells	Malignant	Malignant	EGR2	0.43	42.2	0
17	Malignant cells	Malignant	Malignant	GGCT	0.43	66.1	0
17	Malignant cells	Malignant	Malignant	TMEM41A	0.43	58.6	0
17	Malignant cells	Malignant	Malignant	PARL	0.43	70.9	0
17	Malignant cells	Malignant	Malignant	RBBP4	0.42	77.2	0
17	Malignant cells	Malignant	Malignant	PARP1	0.42	75.4	0
17	Malignant cells	Malignant	Malignant	CSNK2A1	0.42	67.5	0
17	Malignant cells	Malignant	Malignant	SCARB1	0.42	46.5	0
17	Malignant cells	Malignant	Malignant	SPATS2	0.42	57.9	0
17	Malignant cells	Malignant	Malignant	KHDRBS1	0.42	82.1	0
17	Malignant cells	Malignant	Malignant	ANAPC13	0.42	66.3	0
17	Malignant cells	Malignant	Malignant	SLC25A3	0.42	96.4	0
17	Malignant cells	Malignant	Malignant	KNOP1	0.42	55.3	0
17	Malignant cells	Malignant	Malignant	UVRAG	0.42	54.9	0
17	Malignant cells	Malignant	Malignant	EIF4EBP1	0.42	65.7	0
17	Malignant cells	Malignant	Malignant	CEP70	0.42	46.8	0
17	Malignant cells	Malignant	Malignant	NDUFAB1	0.42	87.4	0
17	Malignant cells	Malignant	Malignant	RAB3IP	0.42	47.8	0
17	Malignant cells	Malignant	Malignant	ATP5G2	0.42	98.3	0
17	Malignant cells	Malignant	Malignant	NONO	0.42	82.9	0
17	Malignant cells	Malignant	Malignant	SMS	0.42	69.0	0
17	Malignant cells	Malignant	Malignant	MRPS34	0.42	80.7	0
17	Malignant cells	Malignant	Malignant	SMARCB1	0.42	78.9	0
17	Malignant cells	Malignant	Malignant	C3orf58	0.41	45.4	0
17	Malignant cells	Malignant	Malignant	POLR2J	0.41	81.3	0
17	Malignant cells	Malignant	Malignant	HADH	0.41	56.4	0
17	Malignant cells	Malignant	Malignant	PPP1R1B	0.41	23.0	0
17	Malignant cells	Malignant	Malignant	BIRC5	0.41	29.8	0
17	Malignant cells	Malignant	Malignant	NDUFB10	0.41	88.8	0
17	Malignant cells	Malignant	Malignant	CPNE1	0.41	72.3	0
17	Malignant cells	Malignant	Malignant	MKI67	0.41	25.1	0
17	Malignant cells	Malignant	Malignant	PDLIM4	0.41	64.9	0
17	Malignant cells	Malignant	Malignant	PRMT1	0.41	82.0	0
17	Malignant cells	Malignant	Malignant	FYTTD1	0.41	69.4	0
17	Malignant cells	Malignant	Malignant	RASSF6	0.41	34.5	0
17	Malignant cells	Malignant	Malignant	NELFCD	0.41	64.9	0
17	Malignant cells	Malignant	Malignant	PUF60	0.4	80.1	0
17	Malignant cells	Malignant	Malignant	THOC6	0.4	58.9	0
17	Malignant cells	Malignant	Malignant	RAE1	0.4	58.9	0
17	Malignant cells	Malignant	Malignant	FGFR1	0.4	44.8	0
17	Malignant cells	Malignant	Malignant	MRPS18B	0.4	72.0	0
17	Malignant cells	Malignant	Malignant	HNRNPA2B1	0.4	98.3	0
17	Malignant cells	Malignant	Malignant	PALLD	0.4	69.5	0
17	Malignant cells	Malignant	Malignant	MAGED1	0.4	60.9	0
17	Malignant cells	Malignant	Malignant	NSFL1C	0.4	72.8	0
17	Malignant cells	Malignant	Malignant	RAB25	0.4	60.4	0
17	Malignant cells	Malignant	Malignant	THOC3	0.4	71.8	0
17	Malignant cells	Malignant	Malignant	OAT	0.4	73.8	0
17	Malignant cells	Malignant	Malignant	FIS1	0.4	87.1	0
17	Malignant cells	Malignant	Malignant	ST3GAL4	0.4	48.7	0
17	Malignant cells	Malignant	Malignant	NUMA1	0.4	60.7	0
17	Malignant cells	Malignant	Malignant	GCSH	0.4	59.0	0
17	Malignant cells	Malignant	Malignant	LSM2	0.4	81.2	0
17	Malignant cells	Malignant	Malignant	BCL7A	0.4	44.9	0
17	Malignant cells	Malignant	Malignant	MOXD1	0.39	37.9	0
17	Malignant cells	Malignant	Malignant	ACER3	0.39	46.4	0
17	Malignant cells	Malignant	Malignant	CYR61	0.39	66.5	0
17	Malignant cells	Malignant	Malignant	NUAK1	0.39	34.4	0
17	Malignant cells	Malignant	Malignant	ARMC10	0.39	58.9	0
17	Malignant cells	Malignant	Malignant	SH3RF1	0.39	42.3	0
17	Malignant cells	Malignant	Malignant	ANP32A	0.39	79.2	0
17	Malignant cells	Malignant	Malignant	DPY30	0.39	72.7	0
17	Malignant cells	Malignant	Malignant	LINC00885	0.39	32.2	0
17	Malignant cells	Malignant	Malignant	ERGIC3	0.39	86.1	0
17	Malignant cells	Malignant	Malignant	ARC	0.39	31.2	0
17	Malignant cells	Malignant	Malignant	STARD10	0.39	45.9	0
17	Malignant cells	Malignant	Malignant	TOPBP1	0.39	49.4	0
17	Malignant cells	Malignant	Malignant	PPP1CC	0.39	83.5	0
17	Malignant cells	Malignant	Malignant	BMP7	0.39	42.9	0
17	Malignant cells	Malignant	Malignant	CCT4	0.39	91.5	0
17	Malignant cells	Malignant	Malignant	LITAF	0.39	91.8	0
17	Malignant cells	Malignant	Malignant	GYLTL1B	0.39	38.7	0
17	Malignant cells	Malignant	Malignant	SRPK2	0.39	65.1	0
17	Malignant cells	Malignant	Malignant	EFHD1	0.39	37.0	0
17	Malignant cells	Malignant	Malignant	AP2M1	0.39	89.4	0
17	Malignant cells	Malignant	Malignant	KIF22	0.38	55.0	0
17	Malignant cells	Malignant	Malignant	ISY1	0.38	61.2	0
17	Malignant cells	Malignant	Malignant	PTPN14	0.38	41.8	0
17	Malignant cells	Malignant	Malignant	RPL5	0.38	99.5	0
17	Malignant cells	Malignant	Malignant	CKB	0.38	44.8	0
17	Malignant cells	Malignant	Malignant	PA2G4	0.38	82.1	0
17	Malignant cells	Malignant	Malignant	RPL7L1	0.38	73.0	0
17	Malignant cells	Malignant	Malignant	MRPS35	0.38	63.3	0
17	Malignant cells	Malignant	Malignant	COL9A2	0.38	41.0	0
17	Malignant cells	Malignant	Malignant	ST13	0.38	92.4	0
17	Malignant cells	Malignant	Malignant	UCK2	0.38	52.1	0
17	Malignant cells	Malignant	Malignant	DENR	0.38	68.7	0
17	Malignant cells	Malignant	Malignant	ITGB6	0.38	29.5	0
17	Malignant cells	Malignant	Malignant	ZNF22	0.38	63.9	0
17	Malignant cells	Malignant	Malignant	TBL1XR1	0.38	58.4	0
17	Malignant cells	Malignant	Malignant	KDM5B	0.38	61.9	0
17	Malignant cells	Malignant	Malignant	SYNCRIP	0.38	72.9	0
17	Malignant cells	Malignant	Malignant	SORBS3	0.38	64.9	0
17	Malignant cells	Malignant	Malignant	ADI1	0.38	73.6	0
17	Malignant cells	Malignant	Malignant	RPS19	0.37	99.9	0
17	Malignant cells	Malignant	Malignant	TSEN34	0.37	66.9	0
17	Malignant cells	Malignant	Malignant	CENPV	0.37	44.4	0
17	Malignant cells	Malignant	Malignant	FLOT1	0.37	81.0	0
17	Malignant cells	Malignant	Malignant	SF3B6	0.37	90.4	0
17	Malignant cells	Malignant	Malignant	WNT10A	0.37	26.0	0
17	Malignant cells	Malignant	Malignant	PPP1R14C	0.37	41.4	0
17	Malignant cells	Malignant	Malignant	RAB7A	0.37	90.2	0
17	Malignant cells	Malignant	Malignant	PAICS	0.37	56.8	0
17	Malignant cells	Malignant	Malignant	RPL10A	0.37	99.6	0
17	Malignant cells	Malignant	Malignant	NIPSNAP1	0.37	58.8	0
17	Malignant cells	Malignant	Malignant	FAM127B	0.37	67.4	0
17	Malignant cells	Malignant	Malignant	LSM5	0.37	73.9	0
17	Malignant cells	Malignant	Malignant	DNAJC2	0.37	67.1	0
17	Malignant cells	Malignant	Malignant	NPB	0.37	35.4	0
17	Malignant cells	Malignant	Malignant	TRAF4	0.37	69.8	0
17	Malignant cells	Malignant	Malignant	SHFM1	0.37	94.2	0
17	Malignant cells	Malignant	Malignant	CTNNBIP1	0.37	61.7	0
17	Malignant cells	Malignant	Malignant	DSG2	0.37	46.2	0
17	Malignant cells	Malignant	Malignant	ZNF664	0.37	50.9	0
17	Malignant cells	Malignant	Malignant	PSAT1	0.37	40.1	0
17	Malignant cells	Malignant	Malignant	SMIM10L1	0.37	58.3	0
17	Malignant cells	Malignant	Malignant	HCAR2	0.37	26.6	0
17	Malignant cells	Malignant	Malignant	C12orf65	0.37	50.4	0
17	Malignant cells	Malignant	Malignant	NGRN	0.37	79.6	0
17	Malignant cells	Malignant	Malignant	PYGB	0.37	46.3	0
17	Malignant cells	Malignant	Malignant	MLLT11	0.37	46.7	0
17	Malignant cells	Malignant	Malignant	SLC14A1	0.37	17.3	0
17	Malignant cells	Malignant	Malignant	RND3	0.37	62.8	0
17	Malignant cells	Malignant	Malignant	GSTP1	0.36	98.8	0
17	Malignant cells	Malignant	Malignant	NDE1	0.36	56.9	0
17	Malignant cells	Malignant	Malignant	LTBR	0.36	64.8	0
17	Malignant cells	Malignant	Malignant	IGSF9	0.36	34.2	0
17	Malignant cells	Malignant	Malignant	HOXA9	0.36	37.2	0
17	Malignant cells	Malignant	Malignant	CDK1	0.36	27.4	0
17	Malignant cells	Malignant	Malignant	JPX	0.36	57.1	0
17	Malignant cells	Malignant	Malignant	DKC1	0.36	56.9	0
17	Malignant cells	Malignant	Malignant	PAIP1	0.36	67.8	0
17	Malignant cells	Malignant	Malignant	RAD51AP1	0.36	32.9	0
17	Malignant cells	Malignant	Malignant	GTF2I	0.36	71.1	0
17	Malignant cells	Malignant	Malignant	FLRT3	0.36	22.9	0
17	Malignant cells	Malignant	Malignant	RNF13	0.36	66.0	0
17	Malignant cells	Malignant	Malignant	MCM4	0.36	41.3	0
17	Malignant cells	Malignant	Malignant	FBXO17	0.36	46.4	0
17	Malignant cells	Malignant	Malignant	TGFA	0.36	28.6	0
17	Malignant cells	Malignant	Malignant	ENTPD6	0.36	46.9	0
17	Malignant cells	Malignant	Malignant	HELLS	0.36	40.8	0
17	Malignant cells	Malignant	Malignant	STOX1	0.36	25.9	0
17	Malignant cells	Malignant	Malignant	FAM213A	0.36	58.8	0
17	Malignant cells	Malignant	Malignant	RBP7	0.36	42.0	0
17	Malignant cells	Malignant	Malignant	MYNN	0.35	49.7	0
17	Malignant cells	Malignant	Malignant	CENPH	0.35	41.3	0
17	Malignant cells	Malignant	Malignant	DLX2	0.35	31.3	0
17	Malignant cells	Malignant	Malignant	SMAD1	0.35	50.5	0
17	Malignant cells	Malignant	Malignant	KLHDC3	0.35	55.8	0
17	Malignant cells	Malignant	Malignant	MEST	0.35	38.1	0
17	Malignant cells	Malignant	Malignant	SYNE2	0.35	70.0	0
17	Malignant cells	Malignant	Malignant	SNCG	0.35	34.0	0
17	Malignant cells	Malignant	Malignant	CRABP1	0.35	19.5	0
17	Malignant cells	Malignant	Malignant	AQP5	0.35	20.8	0
17	Malignant cells	Malignant	Malignant	RBBP8	0.35	52.9	0
17	Malignant cells	Malignant	Malignant	MAD2L2	0.35	68.7	0
17	Malignant cells	Malignant	Malignant	WBP1	0.35	64.0	0
17	Malignant cells	Malignant	Malignant	SCOC	0.35	60.7	0
17	Malignant cells	Malignant	Malignant	TRIAP1	0.35	55.7	0
17	Malignant cells	Malignant	Malignant	CNN3	0.35	75.4	0
17	Malignant cells	Malignant	Malignant	UPF3B	0.35	57.9	0
17	Malignant cells	Malignant	Malignant	STAG1	0.35	53.4	0
17	Malignant cells	Malignant	Malignant	HMCES	0.35	61.1	0
17	Malignant cells	Malignant	Malignant	ALG3	0.35	66.5	0
17	Malignant cells	Malignant	Malignant	MMAB	0.35	50.0	0
17	Malignant cells	Malignant	Malignant	RAB4A	0.35	65.9	0
17	Malignant cells	Malignant	Malignant	TPRA1	0.35	56.7	0
17	Malignant cells	Malignant	Malignant	KCTD1	0.35	40.2	0
17	Malignant cells	Malignant	Malignant	PXMP2	0.35	41.8	0
17	Malignant cells	Malignant	Malignant	DCBLD2	0.34	43.5	0
17	Malignant cells	Malignant	Malignant	KRR1	0.34	67.6	0
17	Malignant cells	Malignant	Malignant	GLO1	0.34	68.5	0
17	Malignant cells	Malignant	Malignant	CCT3	0.34	86.5	0
17	Malignant cells	Malignant	Malignant	HN1L	0.34	49.8	0
17	Malignant cells	Malignant	Malignant	ZCRB1	0.34	70.6	0
17	Malignant cells	Malignant	Malignant	HSPA4L	0.34	33.1	0
17	Malignant cells	Malignant	Malignant	RFC5	0.34	42.0	0
17	Malignant cells	Malignant	Malignant	ERI3	0.34	61.2	0
17	Malignant cells	Malignant	Malignant	METTL9	0.34	78.3	0
17	Malignant cells	Malignant	Malignant	MLST8	0.34	54.5	0
17	Malignant cells	Malignant	Malignant	PYCR1	0.34	52.4	0
17	Malignant cells	Malignant	Malignant	LSM6	0.34	67.2	0
17	Malignant cells	Malignant	Malignant	CDCA7L	0.34	41.8	0
17	Malignant cells	Malignant	Malignant	ZKSCAN1	0.34	57.1	0
17	Malignant cells	Malignant	Malignant	MCCC1	0.34	48.6	0
17	Malignant cells	Malignant	Malignant	GMNN	0.34	44.9	0
17	Malignant cells	Malignant	Malignant	TFAM	0.34	60.3	0
17	Malignant cells	Malignant	Malignant	RRM2	0.34	24.3	0
17	Malignant cells	Malignant	Malignant	MYH10	0.34	43.6	0
17	Malignant cells	Malignant	Malignant	BZW2	0.34	63.4	0
17	Malignant cells	Malignant	Malignant	ZWINT	0.34	33.2	0
17	Malignant cells	Malignant	Malignant	SERTAD4	0.34	36.5	0
17	Malignant cells	Malignant	Malignant	DTYMK	0.34	49.7	0
17	Malignant cells	Malignant	Malignant	HOXC10	0.34	39.9	0
17	Malignant cells	Malignant	Malignant	NUDT1	0.34	61.6	0
17	Malignant cells	Malignant	Malignant	CPSF6	0.34	67.0	0
17	Malignant cells	Malignant	Malignant	HSPB8	0.33	43.6	0
17	Malignant cells	Malignant	Malignant	STOML2	0.33	74.9	0
17	Malignant cells	Malignant	Malignant	ABHD12	0.33	57.1	0
17	Malignant cells	Malignant	Malignant	PSPH	0.33	39.5	0
17	Malignant cells	Malignant	Malignant	BAMBI	0.33	42.1	0
17	Malignant cells	Malignant	Malignant	GSS	0.33	57.4	0
17	Malignant cells	Malignant	Malignant	RPS24	0.33	99.8	0
17	Malignant cells	Malignant	Malignant	UBN1	0.33	49.5	0
17	Malignant cells	Malignant	Malignant	NAV2	0.33	32.4	0
17	Malignant cells	Malignant	Malignant	RP11-66B24.2	0.33	24.0	0
17	Malignant cells	Malignant	Malignant	VAPB	0.33	50.9	0
17	Malignant cells	Malignant	Malignant	MAGOHB	0.33	49.6	0
17	Malignant cells	Malignant	Malignant	VCL	0.33	52.1	0
17	Malignant cells	Malignant	Malignant	WDR34	0.33	46.4	0
17	Malignant cells	Malignant	Malignant	ZNF638	0.33	60.2	0
17	Malignant cells	Malignant	Malignant	MANBAL	0.33	56.5	0
17	Malignant cells	Malignant	Malignant	BDH1	0.33	42.3	0
17	Malignant cells	Malignant	Malignant	RHBDL1	0.33	30.1	0
17	Malignant cells	Malignant	Malignant	PWP1	0.33	66.6	0
