X.Start	End	Type	Subtype	Weight
27114	23279	11004	PPREL	BINDING_ASSOCIATION	0
27132	23279	10250	PPREL	ACTIVATION	1
27134	23279	1063	PPREL	BINDING_ASSOCIATION	0
27135	23279	1060	PPREL	BINDING_ASSOCIATION	0
27139	23279	1058	PPREL	BINDING_ASSOCIATION	0
27145	23279	51808	PPREL	ACTIVATION	1
27146	23279	23332	PPREL	BINDING_ASSOCIATION	0
27155	23279	84271	PPREL	ACTIVATION	1
27158	23279	23421	PPREL	BINDING_ASSOCIATION	0
27164	23279	10482	PPREL	ACTIVATION	1
27169	23279	11218	PPREL	ACTIVATION	1
27170	23279	11338	PPREL	ACTIVATION	1
27171	23279	2733	PPREL	ACTIVATION	1
27174	23279	50628	PPREL	ACTIVATION	1
27178	23279	7884	PPREL	ACTIVATION	1
27182	23279	1781	PPREL	BINDING_ASSOCIATION	0
27183	23279	1780	PPREL	BINDING_ASSOCIATION	0
27186	23279	1778	PPREL	BINDING_ASSOCIATION	0
27187	23279	3836	PPREL	ACTIVATION	1
27189	23279	3837	PPREL	ACTIVATION	1
27190	23279	4927	PPREL	BINDING_ASSOCIATION	0
27191	23279	3838	PPREL	ACTIVATION	1
27192	23279	3839	PPREL	ACTIVATION	1
27193	23279	84643	PPREL	BINDING_ASSOCIATION	0
27194	23279	259217	PPREL	ACTIVATION	1
27206	23279	1783	PPREL	BINDING_ASSOCIATION	0
27208	23279	3840	PPREL	ACTIVATION	1
27209	23279	3841	PPREL	ACTIVATION	1
27211	23279	3842	PPREL	BINDING_ASSOCIATION	0
27215	23279	25929	PPREL	ACTIVATION	1
27219	23279	2646	PPREL	ACTIVATION	1
27220	23279	2645	PPREL	ACTIVATION	1
27222	23279	23063	PPREL	BINDING_ASSOCIATION	0
27226	23279	3619	PPREL	ACTIVATION	1
27227	23279	23636	PPREL	BINDING_ASSOCIATION	0
27228	23279	25936	PPREL	BINDING_ASSOCIATION	0
27231	23279	23517	PPREL	INDIRECT_EFFECT	1
27232	23279	11097	PPREL	BINDING_ASSOCIATION	0
27234	23279	23511	PPREL	BINDING_ASSOCIATION	0
27235	23279	64946	PPREL	BINDING_ASSOCIATION	0
27242	59277	1630	PPREL	BINDING_ASSOCIATION	0
27253	84219	389541	PPREL	INHIBITION	0
27254	84219	389541	PPREL	ACTIVATION	0
27261	84219	127124	PPREL	INHIBITION	0
27262	84219	127124	PPREL	ACTIVATION	0
27275	84219	144577	PPREL	BINDING_ASSOCIATION	0
27285	84219	10312	PPREL	INHIBITION	0
27286	84219	10312	PPREL	ACTIVATION	0
27289	84219	652968	PPREL	BINDING_ASSOCIATION	0
27292	84219	51606	PPREL	INHIBITION	0
27293	84219	51606	PPREL	ACTIVATION	0
27296	84219	64223	PPREL	INHIBITION	0
27297	84219	64223	PPREL	ACTIVATION	0
27298	84219	23334	PPREL	BINDING_ASSOCIATION	0
27309	84219	2475	PPREL	INHIBITION	0
27310	84219	2475	PPREL	ACTIVATION	0
27314	84219	11133	PPREL	BINDING_ASSOCIATION	0
27325	84219	10542	PPREL	INHIBITION	0
27326	84219	10542	PPREL	ACTIVATION	0
27328	84219	58528	PPREL	INHIBITION	0
27329	84219	58528	PPREL	ACTIVATION	0
27330	84219	10325	PPREL	INHIBITION	0
27331	84219	10325	PPREL	ACTIVATION	0
27344	23275	10417	PPREL	ACTIVATION	1
27347	23275	10418	PPREL	ACTIVATION	1
27358	23275	11093	PPREL	ACTIVATION	1
27359	23275	5199	PPREL	ACTIVATION	1
27360	23275	11173	PPREL	ACTIVATION	1
27361	23275	11096	PPREL	ACTIVATION	1
27363	23275	11095	PPREL	ACTIVATION	1
27364	23275	11174	PPREL	ACTIVATION	1
27365	23275	157869	PPREL	ACTIVATION	1
27394	11260	23225	PPREL	ACTIVATION	1
27395	11260	4927	PPREL	ACTIVATION	1
27396	11260	4928	PPREL	ACTIVATION	1
27397	11260	23165	PPREL	ACTIVATION	1
27401	11260	23636	PPREL	ACTIVATION	1
27405	11260	11097	PPREL	ACTIVATION	1
27406	11260	23279	PPREL	ACTIVATION	1
27407	11260	23511	PPREL	ACTIVATION	1
27418	23243	25913	PPREL	ACTIVATION	1
27431	23243	10427	PPREL	ACTIVATION	1
27434	23243	51750	PPREL	ACTIVATION	1
27438	23243	1736	PPREL	ACTIVATION	1
27443	23244	25836	PPREL	BINDING_ASSOCIATION	0
27444	23244	23383	PPREL	BINDING_ASSOCIATION	0
27453	23246	23160	PPREL	ACTIVATION	1
27457	23246	11103	PPREL	ACTIVATION	1
27459	23246	11224	PPREL	INDIRECT_EFFECT	1
27466	23246	25873	PPREL	INDIRECT_EFFECT	1
27467	23246	25879	PPREL	ACTIVATION	1
27469	23246	54881	PPREL	ACTIVATION	1
27473	23246	4736	PPREL	INDIRECT_EFFECT	1
27487	23246	10199	PPREL	ACTIVATION	1
27497	23246	10528	PPREL	ACTIVATION	1
27499	23246	11056	PPREL	ACTIVATION	1
27510	23246	10171	PPREL	ACTIVATION	1
27515	23246	23521	PPREL	INDIRECT_EFFECT	1
27519	23246	23481	PPREL	ACTIVATION	1
27520	23246	4809	PPREL	ACTIVATION	1
27523	23246	84128	PPREL	ACTIVATION	1
27527	23246	51602	PPREL	ACTIVATION	1
27537	23246	116832	PPREL	INDIRECT_EFFECT	1
27546	23246	25926	PPREL	ACTIVATION	1
27553	23246	10436	PPREL	ACTIVATION	1
27554	23246	10438	PPREL	INDIRECT_EFFECT	1
27557	23246	23517	PPREL	INDIRECT_EFFECT	1
27560	23246	57050	PPREL	ACTIVATION	1
27567	23246	84135	PPREL	ACTIVATION	1
27568	23246	10200	PPREL	INDIRECT_EFFECT	1
27570	59283	1742	PPREL	BINDING_ASSOCIATION	0
27574	59283	815	PPREL	ACTIVATION	1
27575	59283	816	PPREL	ACTIVATION	1
27576	59283	817	PPREL	ACTIVATION	1
27578	59283	818	PPREL	ACTIVATION	1
27583	23248	1022	PPREL	BINDING_ASSOCIATION	0
27587	23248	84524	PPREL	ACTIVATION	1
27596	23248	51808	PPREL	BINDING_ASSOCIATION	0
27601	23248	23379	PPREL	ACTIVATION	1
27605	23248	1025	PPREL	BINDING_ASSOCIATION	0
27610	23248	2959	PPREL	BINDING_ASSOCIATION	0
27611	23248	2958	PPREL	BINDING_ASSOCIATION	0
27612	23248	2957	PPREL	BINDING_ASSOCIATION	0
27621	23248	2963	PPREL	BINDING_ASSOCIATION	0
27622	23248	2962	PPREL	BINDING_ASSOCIATION	0
27623	23248	2961	PPREL	BINDING_ASSOCIATION	0
27625	23248	2960	PPREL	BINDING_ASSOCIATION	0
27633	23248	25896	PPREL	ACTIVATION	1
27661	84246	2167	PPREL	ACTIVATION	1
27662	84246	3952	PPREL	INHIBITION	-1
27669	84246	1050	PPREL	ACTIVATION	1
27670	84246	23097	PPREL	BINDING_ASSOCIATION	0
27674	84246	84498	PPREL	BINDING_ASSOCIATION	0
27676	84246	10025	PPREL	BINDING_ASSOCIATION	0
27681	84248	10482	PPREL	ACTIVATION	1
27691	84248	84321	PPREL	BINDING_ASSOCIATION	0
27692	84248	84271	PPREL	BINDING_ASSOCIATION	0
27708	11274	3716	PPREL	ACTIVATION	1
27710	11274	3434	PPREL	ACTIVATION	1
27716	11274	23586	PPREL	ACTIVATION	1
27719	23256	10282	PPREL	ACTIVATION	1
27724	23256	26984	PPREL	ACTIVATION	1
27727	23256	4905	PPREL	BINDING_ASSOCIATION	0
27729	23256	63908	PPREL	BINDING_ASSOCIATION	0
27732	23258	2665	PPREL	ACTIVATION	1
27734	23258	2664	PPREL	ACTIVATION	1
27736	23258	1122	PPREL	ACTIVATION	1
27737	23258	1121	PPREL	ACTIVATION	1
27738	23258	54734	PPREL	ACTIVATION	1
27750	85569	2587	PPREL	ACTIVATION	1
27757	84232	389541	PPREL	INHIBITION	-1
27769	84232	64223	PPREL	INHIBITION	-1
27771	84232	153129	PPREL	INHIBITION	-1
27772	84232	23112	PPREL	INDIRECT_EFFECT	1
27777	84232	2475	PPREL	INHIBITION	-1
27780	84232	10542	PPREL	INHIBITION	-1
27781	84232	58528	PPREL	INHIBITION	-1
27782	84232	10325	PPREL	INHIBITION	-1
27788	11275	11065	PPREL	ACTIVATION	1
27805	11275	23412	PPREL	BINDING_ASSOCIATION	0
27806	11275	4738	PPREL	ACTIVATION	1
27818	11275	51619	PPREL	ACTIVATION	1
27825	11275	23142	PPREL	BINDING_ASSOCIATION	0
27830	11275	10477	PPREL	ACTIVATION	1
27833	11275	63893	PPREL	ACTIVATION	1
27839	11275	84259	PPREL	BINDING_ASSOCIATION	0
27845	84231	51619	PPREL	ACTIVATION	1
27849	84231	11065	PPREL	ACTIVATION	1
27862	84231	10477	PPREL	ACTIVATION	1
27868	84231	63893	PPREL	ACTIVATION	1
27883	49861	23562	PPREL	BINDING_ASSOCIATION	0
27891	49861	100288814	PPREL	BINDING_ASSOCIATION	0
27893	49861	24146	PPREL	BINDING_ASSOCIATION	0
27901	49861	1366	PPREL	BINDING_ASSOCIATION	0
27903	49861	1365	PPREL	BINDING_ASSOCIATION	0
27904	49861	1364	PPREL	BINDING_ASSOCIATION	0
27905	49861	27134	PPREL	BINDING_ASSOCIATION	0
27906	49861	49861	PPREL	BINDING_ASSOCIATION	0
27911	11277	3661	PPREL	INHIBITION	-1
27946	23229	23433	PPREL	ACTIVATION	1
27974	23221	71	PPREL	BINDING_ASSOCIATION	0
27976	23221	29766	PPREL	BINDING_ASSOCIATION	0
27982	25885	128312	PPREL	ACTIVATION	1
28006	25885	121504	PPREL	ACTIVATION	1
28023	25885	102724334	PPREL	ACTIVATION	1
28026	25885	85236	PPREL	ACTIVATION	1
28044	25885	54700	PPREL	BINDING_ASSOCIATION	0
28045	23224	25913	PPREL	BINDING_ASSOCIATION	0
28052	23224	23353	PPREL	BINDING_ASSOCIATION	0
28053	23224	23345	PPREL	BINDING_ASSOCIATION	0
28054	23224	25777	PPREL	BINDING_ASSOCIATION	0
28058	23225	10250	PPREL	ACTIVATION	1
28064	23225	84324	PPREL	ACTIVATION	1
28066	23225	84321	PPREL	ACTIVATION	1
28071	23225	51808	PPREL	ACTIVATION	1
28075	23225	24144	PPREL	INDIRECT_EFFECT	1
28082	23225	84271	PPREL	ACTIVATION	1
28085	23225	10073	PPREL	ACTIVATION	1
28096	23225	10482	PPREL	ACTIVATION	1
28099	23225	11218	PPREL	ACTIVATION	1
28100	23225	11338	PPREL	ACTIVATION	1
28102	23225	2733	PPREL	ACTIVATION	1
28106	23225	10526	PPREL	ACTIVATION	1
28114	23225	50628	PPREL	ACTIVATION	1
28118	23225	7884	PPREL	ACTIVATION	1
28122	23225	11260	PPREL	ACTIVATION	1
28125	23225	3836	PPREL	ACTIVATION	1
28126	23225	3837	PPREL	ACTIVATION	1
28127	23225	3838	PPREL	ACTIVATION	1
28129	23225	3839	PPREL	ACTIVATION	1
28130	23225	259217	PPREL	ACTIVATION	1
28135	23225	84248	PPREL	ACTIVATION	1
28144	23225	116835	PPREL	ACTIVATION	1
28145	23225	51692	PPREL	ACTIVATION	1
28150	23225	3840	PPREL	ACTIVATION	1
28151	23225	10189	PPREL	ACTIVATION	1
28152	23225	3841	PPREL	ACTIVATION	1
28155	23225	25929	PPREL	ACTIVATION	1
28161	23225	2646	PPREL	ACTIVATION	1
28162	23225	2645	PPREL	ACTIVATION	1
28167	23225	3619	PPREL	ACTIVATION	1
28175	23225	23517	PPREL	INDIRECT_EFFECT	1
28177	23225	11097	PPREL	BINDING_ASSOCIATION	0
28187	hsa-miR-508-3p	4790	MGREL	MIRNA_INHIBITION	-1
28188	hsa-miR-508-3p	200576	MGREL	MIRNA_INHIBITION	-1
28190	25888	134353	PPREL	BINDING_ASSOCIATION	0
28205	25880	4731	PPREL	BINDING_ASSOCIATION	0
28209	25880	4712	PPREL	BINDING_ASSOCIATION	0
28212	25880	4724	PPREL	BINDING_ASSOCIATION	0
28214	25880	4725	PPREL	BINDING_ASSOCIATION	0
28216	25880	4726	PPREL	BINDING_ASSOCIATION	0
28225	23220	3661	PPREL	ACTIVATION	0
28226	23220	3661	PPREL	INHIBITION	0
28230	23220	1272	PPREL	BINDING_ASSOCIATION	0
28233	23220	23385	PPREL	ACTIVATION	1
28244	11243	25909	PPREL	BINDING_ASSOCIATION	0
28247	11243	23122	PPREL	BINDING_ASSOCIATION	0
28248	11243	1781	PPREL	BINDING_ASSOCIATION	0
28249	11243	1780	PPREL	BINDING_ASSOCIATION	0
28250	11243	23244	PPREL	BINDING_ASSOCIATION	0
28252	11243	23047	PPREL	BINDING_ASSOCIATION	0
28253	11243	1063	PPREL	BINDING_ASSOCIATION	0
28254	11243	1778	PPREL	BINDING_ASSOCIATION	0
28258	11243	84643	PPREL	BINDING_ASSOCIATION	0
28260	11243	23063	PPREL	BINDING_ASSOCIATION	0
28263	11243	151246	PPREL	BINDING_ASSOCIATION	0
28264	11243	3796	PPREL	BINDING_ASSOCIATION	0
28265	11243	10274	PPREL	BINDING_ASSOCIATION	0
28268	11243	3619	PPREL	BINDING_ASSOCIATION	0
28274	11243	23332	PPREL	BINDING_ASSOCIATION	0
28279	11243	1783	PPREL	BINDING_ASSOCIATION	0
28305	84265	2976	PPREL	BINDING_ASSOCIATION	0
28307	84265	2975	PPREL	BINDING_ASSOCIATION	0
28324	11245	2793	PPREL	BINDING_ASSOCIATION	0
28325	11245	2782	PPREL	BINDING_ASSOCIATION	0
28326	11245	2792	PPREL	BINDING_ASSOCIATION	0
28327	11245	2791	PPREL	BINDING_ASSOCIATION	0
28328	11245	2790	PPREL	BINDING_ASSOCIATION	0
28331	11245	2788	PPREL	BINDING_ASSOCIATION	0
28332	11245	2787	PPREL	BINDING_ASSOCIATION	0
28333	11245	2786	PPREL	BINDING_ASSOCIATION	0
28335	11245	2785	PPREL	BINDING_ASSOCIATION	0
28336	11245	59345	PPREL	BINDING_ASSOCIATION	0
28337	11245	2784	PPREL	BINDING_ASSOCIATION	0
28338	11245	2783	PPREL	BINDING_ASSOCIATION	0
28339	11245	51764	PPREL	BINDING_ASSOCIATION	0
28350	84261	11065	PPREL	ACTIVATION	1
28372	84261	23412	PPREL	BINDING_ASSOCIATION	0
28373	84261	4738	PPREL	ACTIVATION	1
28385	84261	51619	PPREL	ACTIVATION	1
28393	84261	23142	PPREL	INHIBITION	-1
28399	84261	10477	PPREL	ACTIVATION	1
28404	84261	63893	PPREL	ACTIVATION	1
28410	84261	84259	PPREL	INHIBITION	-1
28432	11250	2793	PPREL	BINDING_ASSOCIATION	0
28433	11250	2782	PPREL	BINDING_ASSOCIATION	0
28434	11250	2792	PPREL	BINDING_ASSOCIATION	0
28435	11250	2791	PPREL	BINDING_ASSOCIATION	0
28436	11250	2790	PPREL	BINDING_ASSOCIATION	0
28439	11250	2788	PPREL	BINDING_ASSOCIATION	0
28440	11250	2787	PPREL	BINDING_ASSOCIATION	0
28441	11250	2786	PPREL	BINDING_ASSOCIATION	0
28443	11250	2785	PPREL	BINDING_ASSOCIATION	0
28444	11250	59345	PPREL	BINDING_ASSOCIATION	0
28445	11250	2784	PPREL	BINDING_ASSOCIATION	0
28446	11250	2783	PPREL	BINDING_ASSOCIATION	0
28447	11250	51764	PPREL	BINDING_ASSOCIATION	0
28458	11252	6572	PPREL	BINDING_ASSOCIATION	0
28480	11251	2793	PPREL	BINDING_ASSOCIATION	0
28481	11251	2771	PPREL	BINDING_ASSOCIATION	0
28482	11251	2770	PPREL	BINDING_ASSOCIATION	0
28483	11251	2792	PPREL	BINDING_ASSOCIATION	0
28484	11251	2791	PPREL	BINDING_ASSOCIATION	0
28485	11251	2790	PPREL	BINDING_ASSOCIATION	0
28487	11251	2788	PPREL	BINDING_ASSOCIATION	0
28488	11251	2787	PPREL	BINDING_ASSOCIATION	0
28489	11251	2786	PPREL	BINDING_ASSOCIATION	0
28490	11251	2785	PPREL	BINDING_ASSOCIATION	0
28491	11251	59345	PPREL	BINDING_ASSOCIATION	0
28492	11251	2784	PPREL	BINDING_ASSOCIATION	0
28493	11251	2783	PPREL	BINDING_ASSOCIATION	0
28494	11251	51764	PPREL	BINDING_ASSOCIATION	0
28497	11251	2782	PPREL	BINDING_ASSOCIATION	0
28501	11251	2773	PPREL	BINDING_ASSOCIATION	0
28515	25897	51619	PPREL	ACTIVATION	1
28519	25897	11065	PPREL	ACTIVATION	1
28532	25897	10477	PPREL	ACTIVATION	1
28538	25897	63893	PPREL	ACTIVATION	1
28554	25896	1022	PPREL	BINDING_ASSOCIATION	0
28557	25896	2963	PPREL	BINDING_ASSOCIATION	0
28558	25896	2962	PPREL	BINDING_ASSOCIATION	0
28559	25896	2961	PPREL	BINDING_ASSOCIATION	0
28560	25896	2960	PPREL	BINDING_ASSOCIATION	0
28574	25896	51808	PPREL	BINDING_ASSOCIATION	0
28579	25896	1025	PPREL	BINDING_ASSOCIATION	0
28583	25896	2959	PPREL	BINDING_ASSOCIATION	0
28585	25896	2958	PPREL	BINDING_ASSOCIATION	0
28587	25896	2957	PPREL	BINDING_ASSOCIATION	0
28609	23236	3777	PPREL	INHIBITION	-1
28620	25898	11065	PPREL	ACTIVATION	1
28652	25898	51619	PPREL	ACTIVATION	1
28659	25898	10477	PPREL	ACTIVATION	1
28662	25898	63893	PPREL	ACTIVATION	1
28669	23239	10000	PPREL	INHIBITION	0
28670	23239	10000	PPREL	ACTIVATION	0
28741	3908	3680	PPREL	ACTIVATION	1
28746	3908	1756	PPREL	BINDING_ASSOCIATION	0
28748	3908	10319	PPREL	BINDING_ASSOCIATION	0
28749	3908	3674	PPREL	ACTIVATION	1
28750	3908	3696	PPREL	ACTIVATION	1
28751	3908	3675	PPREL	ACTIVATION	1
28752	3908	3676	PPREL	ACTIVATION	1
28753	3908	3655	PPREL	ACTIVATION	1
28754	3908	3678	PPREL	ACTIVATION	1
28755	3908	3679	PPREL	ACTIVATION	1
28758	3908	3690	PPREL	ACTIVATION	1
28759	3908	3691	PPREL	ACTIVATION	1
28760	3908	3693	PPREL	ACTIVATION	1
28762	3908	3672	PPREL	ACTIVATION	1
28763	3908	3694	PPREL	ACTIVATION	1
28764	3908	3673	PPREL	ACTIVATION	1
28765	3908	3695	PPREL	ACTIVATION	1
28766	3908	59277	PPREL	BINDING_ASSOCIATION	0
28769	3908	3685	PPREL	ACTIVATION	1
28771	3908	375790	PPREL	BINDING_ASSOCIATION	0
28773	3908	3688	PPREL	ACTIVATION	1
28775	3908	4811	PPREL	BINDING_ASSOCIATION	0
28776	3908	1605	PPREL	ACTIVATION	1
28779	84259	4738	PPREL	ACTIVATION	1
28799	3909	3680	PPREL	ACTIVATION	1
28803	3909	1756	PPREL	BINDING_ASSOCIATION	0
28804	3909	3914	PPREL	BINDING_ASSOCIATION	0
28806	3909	3918	PPREL	BINDING_ASSOCIATION	0
28807	3909	3674	PPREL	ACTIVATION	1
28808	3909	3696	PPREL	ACTIVATION	1
28809	3909	3675	PPREL	ACTIVATION	1
28811	3909	3676	PPREL	ACTIVATION	1
28812	3909	3655	PPREL	ACTIVATION	1
28814	3909	3678	PPREL	ACTIVATION	1
28815	3909	3679	PPREL	ACTIVATION	1
28818	3909	3690	PPREL	ACTIVATION	1
28819	3909	3691	PPREL	ACTIVATION	1
28820	3909	3693	PPREL	ACTIVATION	1
28822	3909	3672	PPREL	ACTIVATION	1
28823	3909	3694	PPREL	ACTIVATION	1
28824	3909	3673	PPREL	ACTIVATION	1
28825	3909	3695	PPREL	ACTIVATION	1
28826	3909	59277	PPREL	BINDING_ASSOCIATION	0
28829	3909	3685	PPREL	ACTIVATION	1
28831	3909	375790	PPREL	BINDING_ASSOCIATION	0
28833	3909	3688	PPREL	ACTIVATION	1
28835	3909	4811	PPREL	BINDING_ASSOCIATION	0
28837	3909	1308	PPREL	BINDING_ASSOCIATION	0
28838	3909	1605	PPREL	ACTIVATION	1
28839	84254	808	PPREL	ACTIVATION	1
28840	84254	801	PPREL	ACTIVATION	1
28844	84254	814	PPREL	ACTIVATION	1
28845	84254	805	PPREL	ACTIVATION	1
28896	11258	26958	PPREL	BINDING_ASSOCIATION	0
28898	11258	23322	PPREL	BINDING_ASSOCIATION	0
28899	11258	24137	PPREL	BINDING_ASSOCIATION	0
28904	11258	203068	PPREL	BINDING_ASSOCIATION	0
28908	11258	85378	PPREL	BINDING_ASSOCIATION	0
28909	11258	11190	PPREL	BINDING_ASSOCIATION	0
28911	11258	23299	PPREL	BINDING_ASSOCIATION	0
28912	11258	261734	PPREL	BINDING_ASSOCIATION	0
28915	11258	10426	PPREL	BINDING_ASSOCIATION	0
28922	11258	10142	PPREL	BINDING_ASSOCIATION	0
28930	11258	23423	PPREL	BINDING_ASSOCIATION	0
28937	11258	2288	PPREL	ACTIVATION	1
28938	11258	10112	PPREL	BINDING_ASSOCIATION	0
28939	11258	4867	PPREL	BINDING_ASSOCIATION	0
28941	11258	440145	PPREL	BINDING_ASSOCIATION	0
28949	11258	85302	PPREL	BINDING_ASSOCIATION	0
28950	11258	10121	PPREL	BINDING_ASSOCIATION	0
28953	11258	829	PPREL	BINDING_ASSOCIATION	0
28958	11258	2590	PPREL	BINDING_ASSOCIATION	0
28961	11258	1778	PPREL	BINDING_ASSOCIATION	0
28965	11258	4926	PPREL	BINDING_ASSOCIATION	0
28968	11258	2348	PPREL	BINDING_ASSOCIATION	0
28970	11258	830	PPREL	BINDING_ASSOCIATION	0
28971	11258	25782	PPREL	ACTIVATION	1
28973	11258	2908	PPREL	ACTIVATION	1
28974	11258	3797	PPREL	BINDING_ASSOCIATION	0
28977	11258	3832	PPREL	BINDING_ASSOCIATION	0
28978	11258	3835	PPREL	BINDING_ASSOCIATION	0
28983	11258	285643	PPREL	BINDING_ASSOCIATION	0
28987	11258	11316	PPREL	BINDING_ASSOCIATION	0
28991	11258	84516	PPREL	BINDING_ASSOCIATION	0
29001	11258	5241	PPREL	ACTIVATION	1
29007	11258	1315	PPREL	BINDING_ASSOCIATION	0
29008	11258	1314	PPREL	BINDING_ASSOCIATION	0
29009	11258	54732	PPREL	BINDING_ASSOCIATION	0
29017	11258	11127	PPREL	BINDING_ASSOCIATION	0
29018	11258	728642	PPREL	BINDING_ASSOCIATION	0
29020	11258	10282	PPREL	BINDING_ASSOCIATION	0
29032	11258	11014	PPREL	BINDING_ASSOCIATION	0
29035	11258	11015	PPREL	BINDING_ASSOCIATION	0
29057	84251	23208	PPREL	BINDING_ASSOCIATION	0
29058	84251	6572	PPREL	BINDING_ASSOCIATION	0
29060	84251	286749	PPREL	BINDING_ASSOCIATION	0
29061	84251	23149	PPREL	BINDING_ASSOCIATION	0
29069	84251	85439	PPREL	BINDING_ASSOCIATION	0
29072	84251	29763	PPREL	BINDING_ASSOCIATION	0
29081	84251	11252	PPREL	BINDING_ASSOCIATION	0
29085	84251	115548	PPREL	BINDING_ASSOCIATION	0
29092	84251	11037	PPREL	BINDING_ASSOCIATION	0
29100	3913	3680	PPREL	ACTIVATION	1
29104	3913	1756	PPREL	BINDING_ASSOCIATION	0
29107	3913	3918	PPREL	BINDING_ASSOCIATION	0
29108	3913	10319	PPREL	BINDING_ASSOCIATION	0
29109	3913	3674	PPREL	ACTIVATION	1
29110	3913	3696	PPREL	ACTIVATION	1
29112	3913	3675	PPREL	ACTIVATION	1
29113	3913	3676	PPREL	ACTIVATION	1
29114	3913	3655	PPREL	ACTIVATION	1
29115	3913	3678	PPREL	ACTIVATION	1
29116	3913	3910	PPREL	BINDING_ASSOCIATION	0
29117	3913	3679	PPREL	ACTIVATION	1
29118	3913	3911	PPREL	BINDING_ASSOCIATION	0
29121	3913	3690	PPREL	ACTIVATION	1
29122	3913	3691	PPREL	ACTIVATION	1
29123	3913	3693	PPREL	ACTIVATION	1
29125	3913	3672	PPREL	ACTIVATION	1
29126	3913	3694	PPREL	ACTIVATION	1
29127	3913	3673	PPREL	ACTIVATION	1
29128	3913	3695	PPREL	ACTIVATION	1
29129	3913	59277	PPREL	BINDING_ASSOCIATION	0
29131	3913	3908	PPREL	BINDING_ASSOCIATION	0
29132	3913	3909	PPREL	BINDING_ASSOCIATION	0
29133	3913	3685	PPREL	ACTIVATION	1
29135	3913	375790	PPREL	BINDING_ASSOCIATION	0
29137	3913	3688	PPREL	ACTIVATION	1
29139	3913	4811	PPREL	BINDING_ASSOCIATION	0
29141	3913	1605	PPREL	ACTIVATION	1
29143	3914	3680	PPREL	ACTIVATION	1
29146	3914	1756	PPREL	BINDING_ASSOCIATION	0
29147	3914	3918	PPREL	BINDING_ASSOCIATION	0
29148	3914	3674	PPREL	ACTIVATION	1
29149	3914	3696	PPREL	ACTIVATION	1
29150	3914	3675	PPREL	ACTIVATION	1
29152	3914	3676	PPREL	ACTIVATION	1
29153	3914	3655	PPREL	ACTIVATION	1
29155	3914	3678	PPREL	ACTIVATION	1
29156	3914	3679	PPREL	ACTIVATION	1
29159	3914	3690	PPREL	ACTIVATION	1
29160	3914	3691	PPREL	ACTIVATION	1
29161	3914	3693	PPREL	ACTIVATION	1
29163	3914	3672	PPREL	ACTIVATION	1
29164	3914	3694	PPREL	ACTIVATION	1
29165	3914	3673	PPREL	ACTIVATION	1
29166	3914	3695	PPREL	ACTIVATION	1
29169	3914	3685	PPREL	ACTIVATION	1
29172	3914	3688	PPREL	ACTIVATION	1
29175	3914	1308	PPREL	BINDING_ASSOCIATION	0
29176	3914	1605	PPREL	ACTIVATION	1
29178	3915	3680	PPREL	ACTIVATION	1
29181	3915	3913	PPREL	BINDING_ASSOCIATION	0
29183	3915	3674	PPREL	ACTIVATION	1
29184	3915	3675	PPREL	ACTIVATION	1
29185	3915	3676	PPREL	ACTIVATION	1
29186	3915	3678	PPREL	ACTIVATION	1
29187	3915	3910	PPREL	BINDING_ASSOCIATION	0
29188	3915	3679	PPREL	ACTIVATION	1
29189	3915	3911	PPREL	BINDING_ASSOCIATION	0
29190	3915	3912	PPREL	BINDING_ASSOCIATION	0
29192	3915	3690	PPREL	ACTIVATION	1
29193	3915	3691	PPREL	ACTIVATION	1
29194	3915	3693	PPREL	ACTIVATION	1
29195	3915	3694	PPREL	ACTIVATION	1
29196	3915	3695	PPREL	ACTIVATION	1
29199	3915	3685	PPREL	ACTIVATION	1
29200	3915	375790	PPREL	BINDING_ASSOCIATION	0
29202	3915	3688	PPREL	ACTIVATION	1
29203	3915	4811	PPREL	BINDING_ASSOCIATION	0
29208	3915	1756	PPREL	BINDING_ASSOCIATION	0
29211	3915	3696	PPREL	ACTIVATION	1
29213	3915	3897	PPREL	BINDING_ASSOCIATION	0
29214	3915	3655	PPREL	ACTIVATION	1
29217	3915	3672	PPREL	ACTIVATION	1
29218	3915	3673	PPREL	ACTIVATION	1
29219	3915	59277	PPREL	BINDING_ASSOCIATION	0
29220	3915	3908	PPREL	BINDING_ASSOCIATION	0
29221	3915	3909	PPREL	BINDING_ASSOCIATION	0
29224	3915	1605	PPREL	ACTIVATION	1
29227	3918	3680	PPREL	ACTIVATION	1
29230	3918	1756	PPREL	BINDING_ASSOCIATION	0
29232	3918	3674	PPREL	ACTIVATION	1
29233	3918	3696	PPREL	ACTIVATION	1
29234	3918	3675	PPREL	ACTIVATION	1
29236	3918	3676	PPREL	ACTIVATION	1
29237	3918	3655	PPREL	ACTIVATION	1
29239	3918	3678	PPREL	ACTIVATION	1
29240	3918	3679	PPREL	ACTIVATION	1
29241	3918	3911	PPREL	BINDING_ASSOCIATION	0
29244	3918	3690	PPREL	ACTIVATION	1
29245	3918	3691	PPREL	ACTIVATION	1
29246	3918	3693	PPREL	ACTIVATION	1
29248	3918	3672	PPREL	ACTIVATION	1
29249	3918	3694	PPREL	ACTIVATION	1
29250	3918	3673	PPREL	ACTIVATION	1
29251	3918	3695	PPREL	ACTIVATION	1
29254	3918	3685	PPREL	ACTIVATION	1
